"","Code","GeoFips","GeoName","TimePeriod","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"189","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1997","Number of jobs","0",487706,NA
"190","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1998","Number of jobs","0",500443,NA
"191","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1999","Number of jobs","0",512344,NA
"192","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","2000","Number of jobs","0",524195,NA
"193","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1969","Number of jobs","0",148308,"*"
"194","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1970","Number of jobs","0",152994,"*"
"195","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1971","Number of jobs","0",164049,"*"
"196","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1972","Number of jobs","0",177980,"*"
"197","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1973","Number of jobs","0",187854,"*"
"198","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1974","Number of jobs","0",193502,"*"
"199","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1975","Number of jobs","0",198943,"*"
"200","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1976","Number of jobs","0",210271,"*"
"201","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1977","Number of jobs","0",221559,"*"
"202","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1978","Number of jobs","0",237762,"*"
"203","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1979","Number of jobs","0",247977,"*"
"204","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1980","Number of jobs","0",248765,"*"
"205","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1981","Number of jobs","0",250776,"*"
"206","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1982","Number of jobs","0",248041,"*"
"207","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1983","Number of jobs","0",259621,"*"
"208","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1984","Number of jobs","0",275851,"*"
"209","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1985","Number of jobs","0",290100,"*"
"210","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1986","Number of jobs","0",300497,"*"
"211","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1987","Number of jobs","0",314235,"*"
"212","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1988","Number of jobs","0",330259,"*"
"213","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1989","Number of jobs","0",336572,"*"
"214","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1990","Number of jobs","0",341067,"*"
"215","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1991","Number of jobs","0",348198,"*"
"216","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1992","Number of jobs","0",355488,"*"
"217","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1993","Number of jobs","0",370109,"*"
"218","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1994","Number of jobs","0",389822,"*"
"219","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1995","Number of jobs","0",411302,"*"
"220","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1996","Number of jobs","0",418022,"*"
"221","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1997","Number of jobs","0",425091,"*"
"222","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1998","Number of jobs","0",431253,"*"
"223","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","1999","Number of jobs","0",433808,"*"
"224","CAEMP25S-10","10740","Albuquerque, NM (Metropolitan Statistical Area) *","2000","Number of jobs","0",446700,"*"
"225","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1969","Number of jobs","0",52652,NA
"226","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1970","Number of jobs","0",50427,NA
"227","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1971","Number of jobs","0",52411,NA
"228","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1972","Number of jobs","0",52809,NA
"229","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1973","Number of jobs","0",55643,NA
"230","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1974","Number of jobs","0",55277,NA
"231","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1975","Number of jobs","0",55321,NA
"232","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1976","Number of jobs","0",57332,NA
"233","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1977","Number of jobs","0",58249,NA
"234","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1978","Number of jobs","0",60432,NA
"235","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1979","Number of jobs","0",60097,NA
"236","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1980","Number of jobs","0",61010,NA
"237","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1981","Number of jobs","0",61163,NA
"238","CAEMP25S-10","10780","Alexandria, LA (Metropolitan Statistical Area)","1982","Number of jobs","0",61401,NA
