"","Code","GeoFips","GeoName","TimePeriod","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"3495","CAGDP1-1","27740","Johnson City, TN (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",6603533,NA
"3496","CAGDP1-1","27740","Johnson City, TN (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",6401569,NA
"3497","CAGDP1-1","27740","Johnson City, TN (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",6584327,NA
"3498","CAGDP1-1","27740","Johnson City, TN (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",6649282,NA
"3499","CAGDP1-1","27740","Johnson City, TN (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",6805923,NA
"3500","CAGDP1-1","27740","Johnson City, TN (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",6730706,NA
"3501","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",4476701,NA
"3502","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",4443250,NA
"3503","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",4509546,NA
"3504","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",4569494,NA
"3505","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",4650290,NA
"3506","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",4569506,NA
"3507","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",4596133,NA
"3508","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",4716514,NA
"3509","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",4616415,NA
"3510","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",4723667,NA
"3511","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",4739352,NA
"3512","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",4703652,NA
"3513","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",4584581,NA
"3514","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",4568030,NA
"3515","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",4441110,NA
"3516","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",4359832,NA
"3517","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",4373416,NA
"3518","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",4372533,NA
"3519","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",4355292,NA
"3520","CAGDP1-1","27780","Johnstown, PA (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",4281428,NA
"3521","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",3350372,NA
"3522","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",3492029,NA
"3523","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",3784064,NA
"3524","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",3959064,NA
"3525","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",4115042,NA
"3526","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",4174350,NA
"3527","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",3974453,NA
"3528","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",4039900,NA
"3529","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",4032595,NA
"3530","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",4233356,NA
"3531","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",4334127,NA
"3532","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",4307485,NA
"3533","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",4456455,NA
"3534","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",4333597,NA
"3535","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",4396757,NA
"3536","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",4428177,NA
"3537","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",4605067,NA
"3538","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",4718307,NA
"3539","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",4873856,NA
"3540","CAGDP1-1","27860","Jonesboro, AR (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",4798122,NA
"3541","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",6040370,NA
"3542","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",6074845,NA
"3543","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",6168271,NA
"3544","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",6402068,NA
"3545","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",6548905,NA
"3546","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",6592646,NA
"3547","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",6537185,NA
"3548","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",6720874,NA
"3549","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",6438266,NA
"3550","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",6573216,NA
"3551","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",6623015,NA
"3552","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",6602331,NA
"3553","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",6690278,NA
"3554","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",6707476,NA
"3555","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",6982016,NA
"3556","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",6907164,NA
"3557","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",6968078,NA
"3558","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",7096789,NA
"3559","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",6965838,NA
"3560","CAGDP1-1","27900","Joplin, MO (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",6712117,NA
"3561","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",5878213,NA
"3562","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",6100388,NA
"3563","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",6514571,NA
"3564","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",6960658,NA
"3565","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",7583071,NA
"3566","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",8120956,NA
"3567","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",8258742,NA
"3568","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",7827998,NA
"3569","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",7045222,NA
"3570","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",7242277,NA
"3571","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",7346348,NA
"3572","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",7612076,NA
"3573","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",7800068,NA
"3574","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",7829304,NA
"3575","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",8255858,NA
"3576","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",8518874,NA
"3577","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",8650449,NA
"3578","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",9138090,NA
"3579","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",9207556,NA
"3580","CAGDP1-1","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",7325327,NA
"3581","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",10741498,NA
"3582","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",11413048,NA
"3583","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",11233268,NA
"3584","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",11399414,NA
"3585","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",11307608,NA
"3586","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",11233116,NA
"3587","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",11461240,NA
"3588","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",11079324,NA
"3589","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",10783593,NA
"3590","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",10952230,NA
"3591","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",10915911,NA
"3592","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",11019195,NA
"3593","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",11137269,NA
"3594","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",11056568,NA
"3595","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",11395603,NA
"3596","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",11784909,NA
"3597","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",12337056,NA
"3598","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",12667073,NA
"3599","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",12734704,NA
"3600","CAGDP1-1","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",12037302,NA
"3601","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",3580152,NA
"3602","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",3695775,NA
"3603","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",3733035,NA
"3604","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",3813823,NA
"3605","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",3787656,NA
"3606","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",3921613,NA
"3607","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",3934777,NA
"3608","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",4049852,NA
"3609","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",4081705,NA
"3610","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",4120493,NA
"3611","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",4134594,NA
"3612","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",4407159,NA
"3613","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",4316841,NA
"3614","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",4497116,NA
"3615","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",4582537,NA
"3616","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",4966510,NA
"3617","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",5432958,NA
"3618","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",5624797,NA
"3619","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",5772125,NA
"3620","CAGDP1-1","28100","Kankakee, IL (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",5658125,NA
"3621","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",92174080,NA
"3622","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",94866866,NA
"3623","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",96394547,NA
"3624","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",98560268,NA
"3625","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",101599258,NA
"3626","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",104959932,NA
"3627","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",107940455,NA
"3628","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",110527715,NA
"3629","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",106750710,NA
"3630","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",106378083,NA
"3631","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",106482329,NA
"3632","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",110105218,NA
"3633","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",111477029,NA
"3634","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",114542734,NA
"3635","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",118233817,NA
"3636","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",118349909,NA
"3637","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",121530576,NA
"3638","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",124317143,NA
"3639","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",127201470,NA
"3640","CAGDP1-1","28140","Kansas City, MO-KS (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",124286491,NA
"3641","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",9017113,NA
"3642","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",9670186,NA
"3643","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",9731236,NA
"3644","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",9944704,NA
"3645","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",10493671,NA
"3646","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",10832473,NA
"3647","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",10907915,NA
"3648","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",11197125,NA
"3649","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",11696452,NA
"3650","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",12904470,NA
"3651","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",12707594,NA
"3652","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",12188947,NA
"3653","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",12173639,NA
"3654","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",12432082,NA
"3655","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",13029972,NA
"3656","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",13586656,NA
"3657","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",13781193,NA
"3658","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",14170825,NA
"3659","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",14691348,NA
"3660","CAGDP1-1","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",14397853,NA
"3661","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",11097949,NA
"3662","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",11532178,NA
"3663","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",12073847,NA
"3664","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",12601413,NA
"3665","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",13585239,NA
"3666","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",14769932,NA
"3667","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",15388984,NA
"3668","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",16273409,NA
"3669","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",16390079,NA
"3670","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",16309767,NA
"3671","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",16624598,NA
"3672","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",16596739,NA
"3673","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",16146184,NA
"3674","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",16031925,NA
"3675","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",16616752,NA
"3676","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",16244924,NA
"3677","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",16629230,NA
"3678","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",16820648,NA
"3679","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",17138438,NA
"3680","CAGDP1-1","28660","Killeen-Temple, TX (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",17297568,NA
"3681","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2001","Thousands of chained 2012 dollars","3",10541569,"*"
"3682","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2002","Thousands of chained 2012 dollars","3",10563271,"*"
"3683","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2003","Thousands of chained 2012 dollars","3",10764880,"*"
"3684","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2004","Thousands of chained 2012 dollars","3",11491353,"*"
"3685","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2005","Thousands of chained 2012 dollars","3",11265635,"*"
"3686","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2006","Thousands of chained 2012 dollars","3",11794689,"*"
"3687","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2007","Thousands of chained 2012 dollars","3",11875328,"*"
"3688","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2008","Thousands of chained 2012 dollars","3",11821768,"*"
"3689","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2009","Thousands of chained 2012 dollars","3",11668355,"*"
"3690","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2010","Thousands of chained 2012 dollars","3",11616664,"*"
"3691","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2011","Thousands of chained 2012 dollars","3",11895939,"*"
"3692","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2012","Thousands of chained 2012 dollars","3",11972212,"*"
"3693","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2013","Thousands of chained 2012 dollars","3",11717239,"*"
"3694","CAGDP1-1","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *","2014","Thousands of chained 2012 dollars","3",11311164,"*"
