"","Code","GeoFips","GeoName","TimePeriod","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"3330","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2012","Number of jobs","0",51561,NA
"3331","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2013","Number of jobs","0",51638,NA
"3332","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2014","Number of jobs","0",52148,NA
"3333","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2015","Number of jobs","0",52089,NA
"3334","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2016","Number of jobs","0",52157,NA
"3335","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2017","Number of jobs","0",52343,NA
"3336","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2018","Number of jobs","0",53316,NA
"3337","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2019","Number of jobs","0",53693,NA
"3338","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2020","Number of jobs","0",52175,NA
"3339","CAEMP25N-10","26300","Hot Springs, AR (Metropolitan Statistical Area)","2021","Number of jobs","0",53519,NA
"3340","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2001","Number of jobs","0",99867,NA
"3341","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2002","Number of jobs","0",102116,NA
"3342","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2003","Number of jobs","0",103898,NA
"3343","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2004","Number of jobs","0",104125,NA
"3344","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2005","Number of jobs","0",108049,NA
"3345","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2006","Number of jobs","0",115415,NA
"3346","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2007","Number of jobs","0",120804,NA
"3347","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2008","Number of jobs","0",123100,NA
"3348","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2009","Number of jobs","0",119739,NA
"3349","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2010","Number of jobs","0",119412,NA
"3350","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2011","Number of jobs","0",118227,NA
"3351","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2012","Number of jobs","0",121800,NA
"3352","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2013","Number of jobs","0",126517,NA
"3353","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2014","Number of jobs","0",129181,NA
"3354","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2015","Number of jobs","0",124487,NA
"3355","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2016","Number of jobs","0",116728,NA
"3356","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2017","Number of jobs","0",113713,NA
"3357","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2018","Number of jobs","0",115344,NA
"3358","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2019","Number of jobs","0",114690,NA
"3359","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2020","Number of jobs","0",109903,NA
"3360","CAEMP25N-10","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2021","Number of jobs","0",109770,NA
"3361","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2001","Number of jobs","0",2877532,NA
"3362","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2002","Number of jobs","0",2901048,NA
"3363","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2003","Number of jobs","0",2921541,NA
"3364","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2004","Number of jobs","0",2974098,NA
"3365","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2005","Number of jobs","0",3078388,NA
"3366","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2006","Number of jobs","0",3209343,NA
"3367","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2007","Number of jobs","0",3331799,NA
"3368","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2008","Number of jobs","0",3456148,NA
"3369","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2009","Number of jobs","0",3431276,NA
"3370","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2010","Number of jobs","0",3435171,NA
"3371","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2011","Number of jobs","0",3546818,NA
"3372","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2012","Number of jobs","0",3675499,NA
"3373","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2013","Number of jobs","0",3809180,NA
"3374","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2014","Number of jobs","0",3950496,NA
"3375","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2015","Number of jobs","0",4049921,NA
"3376","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2016","Number of jobs","0",4043183,NA
"3377","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2017","Number of jobs","0",4165289,NA
"3378","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2018","Number of jobs","0",4297373,NA
"3379","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2019","Number of jobs","0",4384581,NA
"3380","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2020","Number of jobs","0",4328344,NA
"3381","CAEMP25N-10","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2021","Number of jobs","0",4436737,NA
"3382","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2001","Number of jobs","0",170396,NA
"3383","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2002","Number of jobs","0",169975,NA
"3384","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2003","Number of jobs","0",171333,NA
"3385","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2004","Number of jobs","0",173535,NA
"3386","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2005","Number of jobs","0",174516,NA
"3387","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2006","Number of jobs","0",176397,NA
"3388","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2007","Number of jobs","0",180405,NA
"3389","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2008","Number of jobs","0",180445,NA
"3390","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2009","Number of jobs","0",174367,NA
"3391","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2010","Number of jobs","0",173771,NA
"3392","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2011","Number of jobs","0",174018,NA
"3393","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2012","Number of jobs","0",174889,NA
"3394","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2013","Number of jobs","0",173872,NA
"3395","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2014","Number of jobs","0",174352,NA
"3396","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2015","Number of jobs","0",173640,NA
"3397","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2016","Number of jobs","0",171957,NA
"3398","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2017","Number of jobs","0",172720,NA
"3399","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2018","Number of jobs","0",172742,NA
"3400","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2019","Number of jobs","0",172308,NA
"3401","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2020","Number of jobs","0",166073,NA
"3402","CAEMP25N-10","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2021","Number of jobs","0",169239,NA
"3403","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2001","Number of jobs","0",226046,NA
"3404","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2002","Number of jobs","0",225574,NA
"3405","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2003","Number of jobs","0",230523,NA
"3406","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2004","Number of jobs","0",237472,NA
"3407","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2005","Number of jobs","0",244689,NA
"3408","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2006","Number of jobs","0",252344,NA
"3409","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2007","Number of jobs","0",263130,NA
"3410","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2008","Number of jobs","0",267107,NA
"3411","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2009","Number of jobs","0",262881,NA
"3412","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2010","Number of jobs","0",262764,NA
"3413","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2011","Number of jobs","0",266691,NA
"3414","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2012","Number of jobs","0",267871,NA
"3415","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2013","Number of jobs","0",271685,NA
"3416","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2014","Number of jobs","0",274586,NA
"3417","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2015","Number of jobs","0",280653,NA
"3418","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2016","Number of jobs","0",287070,NA
"3419","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2017","Number of jobs","0",294036,NA
"3420","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2018","Number of jobs","0",302005,NA
"3421","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2019","Number of jobs","0",309020,NA
"3422","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2020","Number of jobs","0",309955,NA
"3423","CAEMP25N-10","26620","Huntsville, AL (Metropolitan Statistical Area)","2021","Number of jobs","0",322289,NA
"3424","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2001","Number of jobs","0",67441,NA
"3425","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2002","Number of jobs","0",68159,NA
"3426","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2003","Number of jobs","0",70441,NA
"3427","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2004","Number of jobs","0",72823,NA
"3428","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2005","Number of jobs","0",76232,NA
"3429","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2006","Number of jobs","0",79150,NA
"3430","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2007","Number of jobs","0",82923,NA
"3431","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2008","Number of jobs","0",82656,NA
"3432","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2009","Number of jobs","0",80095,NA
"3433","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2010","Number of jobs","0",80052,NA
"3434","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2011","Number of jobs","0",80140,NA
"3435","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2012","Number of jobs","0",79832,NA
"3436","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2013","Number of jobs","0",81086,NA
"3437","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2014","Number of jobs","0",82824,NA
"3438","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2015","Number of jobs","0",85576,NA
"3439","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2016","Number of jobs","0",88726,NA
"3440","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2017","Number of jobs","0",91228,NA
"3441","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2018","Number of jobs","0",94340,NA
"3442","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2019","Number of jobs","0",96643,NA
"3443","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2020","Number of jobs","0",99439,NA
"3444","CAEMP25N-10","26820","Idaho Falls, ID (Metropolitan Statistical Area)","2021","Number of jobs","0",104151,NA
"3445","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2001","Number of jobs","0",1095475,NA
"3446","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2002","Number of jobs","0",1089132,NA
"3447","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2003","Number of jobs","0",1096058,NA
"3448","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2004","Number of jobs","0",1114589,NA
"3449","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2005","Number of jobs","0",1133886,NA
"3450","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2006","Number of jobs","0",1153305,NA
"3451","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2007","Number of jobs","0",1176677,NA
"3452","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2008","Number of jobs","0",1180108,NA
"3453","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2009","Number of jobs","0",1141299,NA
"3454","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2010","Number of jobs","0",1141412,NA
"3455","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2011","Number of jobs","0",1165477,NA
"3456","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2012","Number of jobs","0",1190492,NA
"3457","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2013","Number of jobs","0",1214285,NA
"3458","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2014","Number of jobs","0",1239086,NA
"3459","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2015","Number of jobs","0",1269276,NA
"3460","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2016","Number of jobs","0",1299022,NA
"3461","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2017","Number of jobs","0",1328759,NA
"3462","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2018","Number of jobs","0",1355116,NA
"3463","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2019","Number of jobs","0",1369664,NA
"3464","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2020","Number of jobs","0",1337920,NA
"3465","CAEMP25N-10","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2021","Number of jobs","0",1384606,NA
"3466","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2001","Number of jobs","0",101247,NA
"3467","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2002","Number of jobs","0",103321,NA
"3468","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2003","Number of jobs","0",105134,NA
"3469","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2004","Number of jobs","0",107207,NA
"3470","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2005","Number of jobs","0",109151,NA
"3471","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2006","Number of jobs","0",111747,NA
"3472","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2007","Number of jobs","0",114856,NA
"3473","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2008","Number of jobs","0",116152,NA
"3474","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2009","Number of jobs","0",116043,NA
"3475","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2010","Number of jobs","0",115917,NA
"3476","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2011","Number of jobs","0",119002,NA
"3477","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2012","Number of jobs","0",121282,NA
"3478","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2013","Number of jobs","0",123987,NA
"3479","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2014","Number of jobs","0",124923,NA
"3480","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2015","Number of jobs","0",126641,NA
"3481","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2016","Number of jobs","0",129619,NA
"3482","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2017","Number of jobs","0",130915,NA
"3483","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2018","Number of jobs","0",131045,NA
"3484","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2019","Number of jobs","0",130727,NA
"3485","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2020","Number of jobs","0",126183,NA
"3486","CAEMP25N-10","26980","Iowa City, IA (Metropolitan Statistical Area)","2021","Number of jobs","0",128187,NA
"3487","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2001","Number of jobs","0",64225,NA
"3488","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2002","Number of jobs","0",64594,NA
"3489","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2003","Number of jobs","0",66031,NA
"3490","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2004","Number of jobs","0",67459,NA
"3491","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2005","Number of jobs","0",68246,NA
"3492","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2006","Number of jobs","0",68278,NA
"3493","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2007","Number of jobs","0",69485,NA
"3494","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2008","Number of jobs","0",70253,NA
"3495","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2009","Number of jobs","0",68613,NA
"3496","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2010","Number of jobs","0",67611,NA
"3497","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2011","Number of jobs","0",67421,NA
"3498","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2012","Number of jobs","0",68184,NA
"3499","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2013","Number of jobs","0",68898,NA
"3500","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2014","Number of jobs","0",67815,NA
"3501","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2015","Number of jobs","0",69690,NA
"3502","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2016","Number of jobs","0",69915,NA
"3503","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2017","Number of jobs","0",69889,NA
"3504","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2018","Number of jobs","0",70095,NA
"3505","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2019","Number of jobs","0",68213,NA
"3506","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2020","Number of jobs","0",64971,NA
"3507","CAEMP25N-10","27060","Ithaca, NY (Metropolitan Statistical Area)","2021","Number of jobs","0",65628,NA
"3508","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2001","Number of jobs","0",76959,NA
"3509","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2002","Number of jobs","0",76539,NA
"3510","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2003","Number of jobs","0",75903,NA
"3511","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2004","Number of jobs","0",77085,NA
"3512","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2005","Number of jobs","0",77179,NA
"3513","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2006","Number of jobs","0",75802,NA
"3514","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2007","Number of jobs","0",75170,NA
"3515","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2008","Number of jobs","0",74162,NA
"3516","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2009","Number of jobs","0",70410,NA
"3517","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2010","Number of jobs","0",69182,NA
"3518","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2011","Number of jobs","0",72195,NA
"3519","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2012","Number of jobs","0",72243,NA
"3520","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2013","Number of jobs","0",73846,NA
"3521","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2014","Number of jobs","0",74190,NA
"3522","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2015","Number of jobs","0",74819,NA
"3523","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2016","Number of jobs","0",75586,NA
"3524","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2017","Number of jobs","0",75241,NA
"3525","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2018","Number of jobs","0",76061,NA
"3526","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2019","Number of jobs","0",74770,NA
"3527","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2020","Number of jobs","0",70832,NA
"3528","CAEMP25N-10","27100","Jackson, MI (Metropolitan Statistical Area)","2021","Number of jobs","0",74093,NA
"3529","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2001","Number of jobs","0",324028,NA
"3530","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2002","Number of jobs","0",324326,NA
"3531","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2003","Number of jobs","0",329226,NA
"3532","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2004","Number of jobs","0",334948,NA
"3533","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2005","Number of jobs","0",340095,NA
"3534","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2006","Number of jobs","0",350993,NA
"3535","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2007","Number of jobs","0",357696,NA
"3536","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2008","Number of jobs","0",359792,NA
"3537","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2009","Number of jobs","0",354325,NA
"3538","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2010","Number of jobs","0",353866,NA
"3539","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2011","Number of jobs","0",359843,NA
"3540","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2012","Number of jobs","0",361090,NA
"3541","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2013","Number of jobs","0",366115,NA
"3542","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2014","Number of jobs","0",373048,NA
"3543","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2015","Number of jobs","0",378458,NA
"3544","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2016","Number of jobs","0",381142,NA
"3545","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2017","Number of jobs","0",382210,NA
"3546","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2018","Number of jobs","0",383049,NA
"3547","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2019","Number of jobs","0",383789,NA
"3548","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2020","Number of jobs","0",371257,NA
"3549","CAEMP25N-10","27140","Jackson, MS (Metropolitan Statistical Area)","2021","Number of jobs","0",377379,NA
"3550","CAEMP25N-10","27180","Jackson, TN (Metropolitan Statistical Area)","2001","Number of jobs","0",101082,NA
"3551","CAEMP25N-10","27180","Jackson, TN (Metropolitan Statistical Area)","2002","Number of jobs","0",99407,NA
"3552","CAEMP25N-10","27180","Jackson, TN (Metropolitan Statistical Area)","2003","Number of jobs","0",99396,NA
"3553","CAEMP25N-10","27180","Jackson, TN (Metropolitan Statistical Area)","2004","Number of jobs","0",100986,NA
"3554","CAEMP25N-10","27180","Jackson, TN (Metropolitan Statistical Area)","2005","Number of jobs","0",100977,NA
